id,display,community,num_conv,mean_depth_branches,mean_length_msgs,likesCom,likesOther,totalLikesCom,totalLikesOther,badWords,totalUpper,totalData,debatesCom,depthDebatesCom,debatesOther,dephDebatesOther,totalStartedConvs,totalStartedConvs,topicCreator,totalUsersComInteraction,totalUsersOtherInteraction
309,RMNIXON,1,1.0,0.12506724363569405,0.0898051413213109,0.6280623608017817,0.18262806236080179,0.9741379310344828,0.19301279833967486,0.025612472160356347,0.022271714922048998,0.14253897550111358,0.017817371937639197,0.3822671983379687,0.0022271714922048997,0.25,0.27371273712737126,0.10891089108910891,0.11247216035634744,0.37037037037037035,0.11111111111111109
3441,Molly,1,0.12820512820512822,0.15055019088255106,0.14440783769724294,0.5086206896551724,0.1810344827586207,0.7327586206896551,0.12867519889311657,0.0603448275862069,0.28448275862068967,0.49137931034482757,0.1724137931034483,0.31994102469590857,0.034482758620689655,0.2932692307692307,0.2005420054200542,0.1891891891891892,0.6379310344827587,0.4074074074074074,0.22222222222222218
2424,SharetheHedge,1,0.19843924191750278,0.1397260273972603,0.07821374215820928,0.5754189944134078,0.15083798882681565,0.6379310344827586,0.12867519889311657,0.03910614525139665,0.055865921787709494,0.2346368715083799,0.0670391061452514,0.23832341635511559,0.0111731843575419,0.2222222222222222,0.11382113821138211,0.16666666666666666,0.2346368715083799,0.2407407407407407,0.055555555555555546
540,Justoffal,1,0.0,0.029223744292237452,0.08386075949367089,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0,1.0,0.0,0.0
698,nonsqtr,1,0.7959866220735786,0.20643271856673234,0.08256991942888386,0.5048951048951049,0.0993006993006993,0.9051724137931035,0.19301279833967486,0.026573426573426574,0.011188811188811189,0.16783216783216784,0.05454545454545454,0.43784136983547234,0.01818181818181818,0.4380630630630631,0.2764227642276423,0.08823529411764706,0.14265734265734265,0.6666666666666666,0.7222222222222222
629,Rutabaga,0,0.7101449275362319,0.20879009938904458,0.03864996994088374,0.09090909090909091,0.6065830721003135,0.229064039408867,1.0,0.003134796238244514,0.08150470219435736,0.21630094043887146,0.050156739811912224,0.3463647253962403,0.06269592476489028,0.29166666666666663,0.013550135501355014,0.6,0.007836990595611285,0.7029478458049886,0.38052568697729977
3892,Ed,1,0.16833890746934227,0.15800449805765693,0.06672043540363494,0.3881578947368421,0.10526315789473684,0.43965517241379304,0.06433759944655829,0.03289473684210526,0.0,0.17763157894736842,0.046052631578947366,0.29962730884220007,0.013157894736842105,0.2708333333333333,0.016260162601626015,0.0,0.039473684210526314,0.14814814814814814,0.11111111111111109
2090,S,1,0.10813823857302117,0.13713281078309286,0.12211341087923366,0.5204081632653061,0.16326530612244897,0.5086206896551724,0.06433759944655829,0.01020408163265306,0.04081632653061224,0.37755102040816324,0.04081632653061224,0.2742351640250645,0.01020408163265306,0.20833333333333331,0.04878048780487805,0.0,0.1836734693877551,0.05555555555555555,0.055555555555555546
538,Karl,1,0.045707915273132664,0.19886401603742065,0.06387350562587904,0.19047619047619047,0.0,0.21551724137931033,0.09650639916983743,0.14285714285714285,0.023809523809523808,0.6190476190476191,0.2857142857142857,0.4051762783793746,0.023809523809523808,0.3333333333333333,0.08943089430894309,0.36363636363636365,0.7857142857142857,0.2037037037037037,0.055555555555555546
3385,Traddles,1,0.48829431438127086,0.13774208786017955,0.10564480367652987,0.5170842824601367,0.1776765375854214,0.8189655172413793,0.12867519889311657,0.02050113895216401,0.011389521640091117,0.3143507972665148,0.0387243735763098,0.2742351640250645,0.004555808656036446,0.35416666666666663,0.12195121951219512,0.06666666666666667,0.10250569476082004,0.3333333333333333,0.11111111111111109
30,Calypso,1,0.633221850613155,0.12105205479452058,0.10298885135553164,0.6274165202108963,0.2038664323374341,1.0,0.12867519889311657,0.028119507908611598,0.015817223198594025,0.23374340949033393,0.03690685413005272,0.2304337142155056,0.005272407732864675,0.29166666666666663,0.25203252032520324,0.10752688172043011,0.1634446397188049,0.2962962962962963,0.16666666666666663
2516,ChemEngineer,1,0.07357859531772575,0.07484974822675833,0.3579330304013848,0.34328358208955223,0.16417910447761194,0.5862068965517242,0.06433759944655829,0.07462686567164178,0.1044776119402985,0.582089552238806,0.04477611940298507,0.18282344268337633,0.0,0.0,0.08943089430894309,0.06060606060606061,0.4925373134328358,0.05555555555555555,0.0
378,memesofine,1,0.36343366778149383,0.13225263484993655,0.24326827785035363,0.5871559633027523,0.16819571865443425,0.7758620689655172,0.09650639916983743,0.04281345565749235,0.027522935779816515,0.41590214067278286,0.045871559633027525,0.3080177566948188,0.024464831804281346,0.2986111111111111,0.23306233062330622,0.09302325581395349,0.26299694189602446,0.2222222222222222,0.38888888888888884
3980,Gator,1,0.0379041248606466,0.11990330378726832,0.024170667830641642,0.11428571428571428,0.02857142857142857,0.07758620689655173,0.06433759944655829,0.05714285714285714,0.0,0.2571428571428571,0.08571428571428572,0.23995576852193143,0.0,0.0,0.0027100271002710027,1.0,0.02857142857142857,0.07407407407407407,0.0
35,Taxcutter,1,0.782608695652174,0.08828111971411556,0.10065178118465173,0.42816500711237554,0.16358463726884778,0.7844827586206896,0.16084399861639573,0.02702702702702703,0.001422475106685633,0.26884779516358465,0.01849217638691323,0.29861162304951466,0.007112375533428165,0.33928571428571425,0.5528455284552846,0.049019607843137254,0.2901849217638691,0.25925925925925924,0.27777777777777773
3561,Kris,1,0.48717948717948717,0.3320294210931719,0.03479436291123477,0.593607305936073,0.18949771689497716,0.8103448275862069,0.22518159806295399,0.01141552511415525,0.0593607305936073,0.182648401826484,0.07990867579908675,0.5142977219410867,0.0365296803652968,0.5455974842767295,0.024390243902439025,0.4444444444444444,0.02054794520547945,0.6666666666666666,0.7222222222222222
1703,Knightkore,0,0.25975473801560756,0.303680015273734,0.08138483535893015,0.13675213675213677,0.5598290598290598,0.13089373680506683,0.711864406779661,0.038461538461538464,0.1111111111111111,0.23076923076923078,0.03418803418803419,0.7312937707335053,0.13247863247863248,0.768560606060606,0.16802168021680217,0.1935483870967742,0.26495726495726496,0.492063492063492,0.3512544802867383
614,Sled,1,0.47045707915273133,0.2980754942076457,0.08321440390502192,0.3546099290780142,0.08747044917257683,0.7758620689655172,0.19301279833967486,0.1016548463356974,0.0,0.28368794326241137,0.10638297872340426,0.3890312791983473,0.03309692671394799,0.4297619047619048,0.04878048780487805,0.3333333333333333,0.0425531914893617,0.6481481481481481,0.5555555555555555
2900,Old,1,0.7246376811594203,0.10800831649881298,0.1292785902698653,0.533026113671275,0.12442396313364056,0.9310344827586208,0.12867519889311657,0.016897081413210446,0.0030721966205837174,0.35176651305683565,0.007680491551459293,0.24681164762255806,0.01228878648233487,0.2791666666666667,0.024390243902439025,0.1111111111111111,0.013824884792626729,0.09259259259259259,0.33333333333333326
3988,Sydney159,1,0.0,0.020231822971548963,0.05656645569620253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0,1.0,0.0,0.0
1649,RobertLafollet,0,0.3166109253065775,0.3027673327177359,0.08457314279168336,0.02456140350877193,0.010526315789473684,0.29451090781140044,0.0847457627118644,0.021052631578947368,0.021052631578947368,0.43157894736842106,0.08421052631578947,0.4433468485071876,0.22456140350877193,0.37694704049844235,0.037940379403794036,0.7142857142857143,0.04912280701754386,0.42176870748299317,0.4829749103942652
3972,Centrista,0,0.012263099219620958,0.19989041095890414,0.050419089976051996,0.08333333333333333,0.0,0.03272343420126671,0.00847457627118644,0.0,0.0,0.4166666666666667,0.25,0.32800676481429286,0.3333333333333333,0.25595238095238093,0.018970189701897018,0.5714285714285714,0.5833333333333334,0.07029478458049886,0.05854241338112306
554,Conservative,1,0.1850613154960981,0.17580389329488105,0.05659222076725351,0.5748502994011976,0.1377245508982036,0.6551724137931035,0.09650639916983743,0.023952095808383235,0.04790419161676647,0.1377245508982036,0.0658682634730539,0.33069534485375424,0.005988023952095809,0.29166666666666663,0.008130081300813007,0.0,0.017964071856287425,0.18518518518518517,0.055555555555555546
3503,Death,1,0.2664437012263099,0.1556852386510228,0.17444310407509006,0.4625,0.14583333333333334,0.6810344827586207,0.09650639916983743,0.03333333333333333,0.004166666666666667,0.29583333333333334,0.09583333333333334,0.2488430192079289,0.008333333333333333,0.22916666666666666,0.05962059620596206,0.18181818181818182,0.09166666666666666,0.38888888888888884,0.11111111111111109
1567,MrMike,1,0.16610925306577481,0.2904303209255046,0.037638822545975635,0.66,0.21333333333333335,0.6379310344827586,0.06433759944655829,0.02,0.06,0.07333333333333333,0.04,0.7038702543309989,0.013333333333333334,0.8859649122807017,0.01084010840108401,0.5,0.02666666666666667,0.12962962962962962,0.11111111111111109
2106,Frankenvoter,1,0.21516164994425865,0.1582505969586528,0.1640048720517257,0.5979381443298969,0.14432989690721648,0.7068965517241379,0.09650639916983743,0.015463917525773196,0.12371134020618557,0.3556701030927835,0.06701030927835051,0.4676061130170971,0.005154639175257732,0.3416666666666666,0.15718157181571815,0.08620689655172414,0.29896907216494845,0.2962962962962963,0.055555555555555546
3698,navigator2,1,0.14381270903010035,0.20301748626980626,0.03869601638123604,0.46923076923076923,0.19230769230769232,0.4051724137931034,0.06433759944655829,0.03076923076923077,0.09230769230769231,0.2,0.06153846153846154,0.3047057378056272,0.007692307692307693,0.29166666666666663,0.005420054200542005,0.0,0.015384615384615385,0.16666666666666666,0.055555555555555546
2938,JBG,1,0.0189520624303233,0.11158156911581574,0.27503723008190617,0.5,0.16666666666666666,0.1724137931034483,0.03216879972327914,0.05555555555555555,0.0,0.7222222222222222,0.16666666666666666,0.2742351640250645,0.0,0.0,0.04065040650406504,0.2,0.8333333333333334,0.07407407407407407,0.0
89,DonGlock26,1,0.16945373467112598,0.12097125051443353,0.09544095145360969,0.6274509803921569,0.09803921568627451,0.6810344827586207,0.16084399861639573,0.006535947712418301,0.30718954248366015,0.3464052287581699,0.0718954248366013,0.4899668263914486,0.0196078431372549,0.5367647058823529,0.21951219512195122,0.07407407407407407,0.5294117647058824,0.25925925925925924,0.16666666666666663
3857,El,1,0.08361204013377926,0.13063013698630138,0.035544303797468355,0.6973684210526315,0.17105263157894737,0.49137931034482757,0.09650639916983743,0.0,0.13157894736842105,0.13157894736842105,0.02631578947368421,0.20567637301879838,0.0,0.0,0.0027100271002710027,0.0,0.013157894736842105,0.037037037037037035,0.0
875,East,1,0.12486064659977704,0.10987743330930066,0.05320638731267277,0.5132743362831859,0.13274336283185842,0.5,0.06433759944655829,0.008849557522123894,0.02654867256637168,0.11504424778761062,0.035398230088495575,0.26509399189089566,0.017699115044247787,0.1875,0.04607046070460705,0.058823529411764705,0.1504424778761062,0.07407407407407407,0.11111111111111109
842,Freewill,1,0.3244147157190635,0.14651755668105648,0.09652496949103874,0.3904109589041096,0.08904109589041095,0.6551724137931035,0.12867519889311657,0.003424657534246575,0.0410958904109589,0.20205479452054795,0.0547945205479452,0.4182086251382234,0.00684931506849315,0.2361111111111111,0.14905149051490515,0.12727272727272726,0.18835616438356165,0.38888888888888884,0.11111111111111109
254,Dos,1,0.03678929765886288,0.13201854911785088,0.15428270042194092,0.5294117647058824,0.0,0.37068965517241376,0.09650639916983743,0.0,0.08823529411764706,0.47058823529411764,0.14705882352941177,0.23995576852193143,0.058823529411764705,0.2583333333333333,0.07046070460704607,0.23076923076923078,0.7647058823529411,0.1111111111111111,0.11111111111111109
706,Wehrwolfen,1,0.1426978818283166,0.1268391679350584,0.39021180599072564,0.6511627906976745,0.20155038759689922,0.6293103448275862,0.09650639916983743,0.08527131782945736,0.023255813953488372,0.8449612403100775,0.06976744186046512,0.2955645656714584,0.015503875968992248,0.3194444444444444,0.3143631436314363,0.07758620689655173,0.8992248062015504,0.18518518518518517,0.11111111111111109
156,teeceetx,1,0.6755852842809364,0.14302398178412723,0.08314306819326461,0.5996705107084019,0.13673805601317957,0.8448275862068965,0.09650639916983743,0.016474464579901153,0.006589785831960461,0.14332784184514002,0.019769357495881382,0.5537849630118551,0.006589785831960461,0.46527777777777773,0.04607046070460705,0.17647058823529413,0.02800658978583196,0.27777777777777773,0.22222222222222218
2165,Captain,1,0.0947603121516165,0.17568493150684933,0.029757472609296884,0.5232558139534884,0.12790697674418605,0.4827586206896552,0.06433759944655829,0.011627906976744186,0.046511627906976744,0.08139534883720931,0.05813953488372093,0.21329401646393906,0.0,0.0,0.008130081300813007,0.0,0.03488372093023256,0.07407407407407407,0.0
725,Taylor,0,0.027870680044593088,0.677708592777086,0.04011867088607595,0.11538461538461539,0.07692307692307693,0.13089373680506683,0.06779661016949153,0.0,0.0,0.3076923076923077,0.038461538461538464,0.22852930335422042,0.5769230769230769,0.5081967213114753,0.0027100271002710027,1.0,0.038461538461538464,0.07029478458049886,0.2048984468339307
201,Matt,1,0.027870680044593088,0.11942968968409284,0.06876031920748486,0.7307692307692307,0.07692307692307693,0.3189655172413793,0.06433759944655829,0.0,0.11538461538461539,0.3076923076923077,0.07692307692307693,0.24376459024450176,0.0,0.0,0.013550135501355014,0.2,0.19230769230769232,0.05555555555555555,0.0
3828,Lummy,1,0.07246376811594202,0.144196106705119,0.043137908061292474,0.45454545454545453,0.13636363636363635,0.25862068965517243,0.09650639916983743,0.07575757575757576,0.015151515151515152,0.24242424242424243,0.0,0.0,0.0,0.0,0.01084010840108401,0.0,0.06060606060606061,0.0,0.0
2734,QuaseMarco,1,0.22630992196209587,0.13203428320269578,0.0660870099545287,0.4264705882352941,0.1323529411764706,0.6896551724137931,0.09650639916983743,0.00980392156862745,0.06372549019607843,0.27450980392156865,0.058823529411764705,0.2958853085533591,0.014705882352941176,0.29166666666666663,0.14092140921409213,0.15384615384615385,0.2549019607843137,0.2222222222222222,0.16666666666666663
7,Trinnity,1,0.13043478260869565,0.2455316373124593,0.08420886075949367,0.6440677966101694,0.2033898305084746,0.6120689655172413,0.06433759944655829,0.00847457627118644,0.025423728813559324,0.1864406779661017,0.0423728813559322,0.6638232145051164,0.025423728813559324,0.41666666666666663,0.03252032520325203,0.0,0.1016949152542373,0.14814814814814814,0.16666666666666663
246,texmaster,1,0.017837235228539576,0.08182648401826487,0.039240506329113925,0.47058823529411764,0.23529411764705882,0.20689655172413793,0.06433759944655829,0.0,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.18282344268337633,0.0,0.0,0.008130081300813007,0.3333333333333333,0.17647058823529413,0.018518518518518517,0.0
2101,Hillofbeans,1,0.29988851727982163,0.2208039395775116,0.0556665926419424,0.5111111111111111,0.13703703703703704,0.6293103448275862,0.12867519889311657,0.02962962962962963,0.03333333333333333,0.14074074074074075,0.06296296296296296,0.49595721153469113,0.018518518518518517,0.6553030303030303,0.07317073170731707,0.2222222222222222,0.1,0.4444444444444444,0.27777777777777773
3605,deorro,0,0.0,0.13656480505795576,0.5225474683544303,0.0,0.0,0.03272343420126671,0.0,0.0,1.0,1.0,1.0,0.2742351640250645,1.0,0.2361111111111111,0.0027100271002710027,1.0,1.0,0.1405895691609977,0.014635603345280765
596,Ginger,1,0.28205128205128205,0.22702235039653934,0.06049092271818788,0.5433070866141733,0.15354330708661418,0.7241379310344828,0.12867519889311657,0.023622047244094488,0.04330708661417323,0.12598425196850394,0.04330708661417323,0.3504115984764713,0.031496062992125984,0.2986111111111111,0.04607046070460705,0.11764705882352941,0.06692913385826772,0.2222222222222222,0.44444444444444436
3913,Chupacabra,0,0.002229654403567447,0.3386921685189972,0.1781645569620253,0.0,0.0,0.03272343420126671,0.01694915254237288,0.0,0.0,0.6666666666666666,0.3333333333333333,0.18282344268337633,0.0,0.0,0.0027100271002710027,1.0,0.3333333333333333,0.07029478458049886,0.0
9,pjohns,0,0.024526198439241916,0.12743962717130353,0.130954363757495,0.043478260869565216,0.34782608695652173,0.06544686840253341,0.1610169491525424,0.0,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.02168021680216802,0.0,0.34782608695652173,0.0,0.0
1684,Kodiak,1,0.43032329988851725,0.2166747116296876,0.04245505889592124,0.6098191214470284,0.18604651162790697,0.8275862068965517,0.09650639916983743,0.012919896640826873,0.07751937984496124,0.17571059431524547,0.06718346253229975,0.33048853100456493,0.012919896640826873,0.3020833333333333,0.03252032520325203,0.16666666666666666,0.031007751937984496,0.4814814814814814,0.27777777777777773
1691,Dave37,1,0.09921962095875139,0.08838984953963624,0.04773919489109362,0.4777777777777778,0.17777777777777778,0.3189655172413793,0.06433759944655829,0.0,0.0,0.08888888888888889,0.022222222222222223,0.18282344268337633,0.0,0.0,0.005420054200542005,0.0,0.022222222222222223,0.037037037037037035,0.0
915,Virgil,1,0.03455964325529543,0.23013698630136992,0.04321598101265823,0.5625,0.125,0.2327586206896552,0.06433759944655829,0.0,0.03125,0.21875,0.21875,0.30165868042757094,0.03125,0.625,0.0027100271002710027,1.0,0.03125,0.12962962962962962,0.055555555555555546
3924,SnidelyPete,0,0.004459308807134894,0.263013698630137,0.07814021421616359,0.0,0.0,0.03272343420126671,0.0,0.0,0.0,0.2,0.2,0.22852930335422042,0.2,0.25,0.0027100271002710027,0.0,0.2,0.07029478458049886,0.014635603345280765
3620,Pork,1,0.06577480490523968,0.16594911937377693,0.17962844913942264,0.7333333333333333,0.16666666666666666,0.44827586206896547,0.06433759944655829,0.0,0.016666666666666666,0.3333333333333333,0.1,0.29533017664237715,0.06666666666666667,0.2552083333333333,0.016260162601626015,0.3333333333333333,0.1,0.18518518518518517,0.16666666666666663
1661,HawkTheSlayer,1,0.27982162764771457,0.19404756592744637,0.07109797579880667,0.6865079365079365,0.2261904761904762,0.75,0.06433759944655829,0.03571428571428571,0.06349206349206349,0.18253968253968253,0.07936507936507936,0.4418233198181594,0.01984126984126984,0.5694444444444444,0.04878048780487805,0.3333333333333333,0.07142857142857142,0.4074074074074074,0.27777777777777773
1644,potlatch,1,0.07803790412486064,0.21228009178777557,0.1035797907368113,0.5774647887323944,0.15492957746478872,0.5258620689655172,0.06433759944655829,0.0,0.08450704225352113,0.36619718309859156,0.2676056338028169,0.2904533726502027,0.014084507042253521,0.20833333333333331,0.02168021680216802,0.25,0.11267605633802817,0.3148148148148148,0.055555555555555546
3821,DLLS,1,0.1560758082497213,0.11236025822705087,0.06450192625206384,0.48936170212765956,0.11347517730496454,0.5172413793103449,0.06433759944655829,0.028368794326241134,0.0,0.09929078014184398,0.028368794326241134,0.30165868042757094,0.0070921985815602835,0.20833333333333331,0.005420054200542005,0.5,0.014184397163120567,0.09259259259259259,0.055555555555555546
3703,MisterVeritis,1,0.2129319955406912,0.5670061099796334,0.04363339433684103,0.4166666666666667,0.09375,0.6293103448275862,0.16084399861639573,0.015625,0.005208333333333333,0.13541666666666666,0.15625,0.7621288250616824,0.052083333333333336,0.71875,0.01084010840108401,0.75,0.020833333333333332,0.6666666666666666,0.5555555555555555
740,Dr,1,0.2608695652173913,0.2455170791933683,0.06588839147885149,0.4808510638297872,0.19574468085106383,0.7068965517241379,0.16084399861639573,0.00851063829787234,0.00851063829787234,0.251063829787234,0.08085106382978724,0.371951142011007,0.03404255319148936,0.3101851851851852,0.008130081300813007,0.3333333333333333,0.01276595744680851,0.3333333333333333,0.38888888888888884
1801,Iron,1,0.10367892976588629,0.4422043291854021,0.081301191362621,0.5212765957446809,0.10638297872340426,0.43965517241379304,0.09650639916983743,0.02127659574468085,0.0425531914893617,0.26595744680851063,0.06382978723404255,0.6230921413902826,0.0425531914893617,0.5399305555555556,0.005420054200542005,0.5,0.02127659574468085,0.27777777777777773,0.22222222222222218
2097,JMWinPR,1,0.13377926421404682,0.21205479452054793,0.04036341363821968,0.4049586776859504,0.1322314049586777,0.45689655172413796,0.09650639916983743,0.008264462809917356,0.008264462809917356,0.2644628099173554,0.05785123966942149,0.5210468116476226,0.008264462809917356,1.0,0.008130081300813007,0.3333333333333333,0.024793388429752067,0.1111111111111111,0.055555555555555546
1087,Daily,1,0.32998885172798215,0.14927804516845616,0.07458285385500575,0.632996632996633,0.13131313131313133,0.7758620689655172,0.09650639916983743,0.026936026936026935,0.013468013468013467,0.15824915824915825,0.026936026936026935,0.23767047548838924,0.016835016835016835,0.25,0.005420054200542005,0.5,0.006734006734006734,0.12962962962962962,0.27777777777777773
1607,MedicineBow,1,0.04793756967670011,0.41081343193114317,0.05085115670013095,0.6136363636363636,0.22727272727272727,0.2672413793103448,0.06433759944655829,0.0,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.3747880575009214,0.045454545454545456,0.3912037037037037,0.01084010840108401,0.0,0.09090909090909091,0.05555555555555555,0.11111111111111109
3614,Chester,1,0.00668896321070234,0.21456380677721704,0.2674050632911392,0.5714285714285714,0.14285714285714285,0.08620689655172414,0.03216879972327914,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0,0.14285714285714285,0.0,0.0
1815,John,1,0.007803790412486064,0.4448848732148062,0.037084651898734174,0.375,0.125,0.12931034482758622,0.03216879972327914,0.125,0.125,0.5,0.375,0.35422042019904165,0.25,0.4583333333333333,0.0027100271002710027,1.0,0.125,0.1111111111111111,0.11111111111111109
592,DeadEye,1,0.14492753623188406,0.1864400901681984,0.05203104539502401,0.549618320610687,0.19083969465648856,0.5172413793103449,0.09650639916983743,0.0,0.04580152671755725,0.10687022900763359,0.09923664122137404,0.2461084805353143,0.015267175572519083,0.3333333333333333,0.0027100271002710027,0.0,0.007633587786259542,0.18518518518518517,0.11111111111111109
2390,Joe,1,0.13935340022296544,0.21664910432033724,0.12234008999537406,0.42063492063492064,0.07142857142857142,0.39655172413793105,0.16084399861639573,0.05555555555555555,0.007936507936507936,0.4126984126984127,0.1746031746031746,0.30962034647991155,0.015873015873015872,0.22916666666666666,0.01084010840108401,0.75,0.031746031746031744,0.35185185185185186,0.11111111111111109
3813,Shane,1,0.05239687848383501,0.26134905496792094,0.04754846979650697,0.22916666666666666,0.0625,0.25862068965517243,0.09650639916983743,0.020833333333333332,0.020833333333333332,0.3333333333333333,0.041666666666666664,0.39992628086988574,0.041666666666666664,0.3,0.0027100271002710027,0.0,0.020833333333333332,0.05555555555555555,0.11111111111111109
2036,Stonewall,1,0.017837235228539576,0.1951391957578436,0.2013329497506713,0.23529411764705882,0.23529411764705882,0.0603448275862069,0.09650639916983743,0.0,0.0,0.35294117647058826,0.11764705882352941,0.36564688536675266,0.0,0.0,0.005420054200542005,0.0,0.11764705882352941,0.07407407407407407,0.0
